New Try
New Try
New Try
New Try
New Try
New Try
New Try
New Try
New Try
New Try
New Try
New Try
New Try
New Try
5.012892,0.02118276,16.85758
5.020857,0.02096491,16.37369
5.035468,0.02091563,16.07338
5.049576,0.02087144,15.60223
5.062515,0.02084282,15.35748
5.076005,0.02089935,15.16888
5.089369,0.02051643,14.73052
5.102632,0.02034634,14.44652
5.117072,0.02005421,14.31688
5.137962,0.01979507,13.97966
5.150842,0.01971856,13.70322
5.167713,0.01967508,13.56713
5.180883,0.01968061,13.20303
5.194932,0.01980149,13.00088
5.2085,0.01933322,12.79321
5.221788,0.01927477,12.58951
5.234963,0.01906393,12.46132
5.248482,0.01858665,12.31429
5.261446,0.01817037,12.15377
5.275005,0.01781198,11.89247
5.2892,0.01732468,11.93137
5.30272,0.01677366,11.84566
5.315953,0.01598689,11.68014
5.328951,0.01523378,11.47945
5.349558,0.01504183,11.26212
5.36208,0.01474867,11.14058
5.376725,0.0147944,11.09594
5.39083,0.01396813,10.96575
5.404596,0.0137907,10.90793
5.420627,0.01350987,10.7945
5.434583,0.01322341,10.72003
5.448769,0.01306169,10.6395
5.463027,0.01278911,10.56552
5.476436,0.01259815,10.50249
5.489832,0.0120946,10.34372
5.509006,0.01159832,10.27324
5.52213,0.01145304,10.11311
5.535117,0.01097482,9.960716
5.554543,0.01083523,9.818065
5.565967,0.01066923,9.688968
5.579786,0.01017052,9.794704
5.593512,0.009715329,9.76503
5.608223,0.008890224,9.724799
5.621798,0.008305129,9.652374
5.635405,0.009602002,9.732397
5.649411,0.009045193,9.594931
5.663385,0.008881664,9.523159
5.677072,0.008914049,9.527678
5.691914,0.008680985,9.429985
5.712858,0.008129581,9.443981
5.726802,0.007902527,9.401552
5.740914,0.007552876,9.314412
5.761333,0.007131257,9.292908
5.773201,0.006877563,9.275211
5.787278,0.006576726,9.282921
5.80174,0.006419116,9.227925
5.815665,0.006437948,9.194559
5.829669,0.006139796,9.082941
5.843524,0.006099198,9.096257
5.857684,0.005912516,9.099001
5.8711,0.005466604,9.099519
5.884553,0.005340981,9.125137
5.897894,0.005129305,9.116671
5.912058,0.004821918,9.083395
5.926301,0.004457179,9.084499
5.942497,0.004266677,9.083719
5.964784,0.003944299,9.086272
5.975861,0.003888046,9.081967
5.990076,0.00394757,9.07305
6.00366,0.004405733,9.112078
6.018291,0.0044566,9.052844
6.033489,0.004995333,9.114062
6.049789,0.005207223,9.14396
6.063475,0.005253452,9.149481
6.078912,0.005753812,9.171791
6.092467,0.006167177,9.179714
6.106693,0.006646222,9.180614
6.120111,0.007006688,9.084066
6.133932,0.006848951,9.070927
6.147994,0.007309973,9.097683
6.1686,0.00767244,9.104074
6.17956,0.007917592,9.135898
6.193685,0.008047881,9.064058
6.208322,0.008029316,8.859359
6.223373,0.008043273,8.761566
6.236884,0.007742356,8.617166
6.250496,0.007735655,8.543139
6.264487,0.007710575,8.553936
6.278109,0.007671453,8.603319
6.291714,0.007261943,8.486884
6.30569,0.007237576,8.423616
6.319071,0.0068438,8.353435
6.332742,0.00632543,8.303759
6.345695,0.005458423,8.141504
6.359577,0.00505213,8.022918
6.380256,0.004738304,7.866316
6.390721,0.004337637,7.74651
6.40481,0.00426295,7.510683
6.419436,0.004193122,7.462561
6.437224,0.004207953,7.457484
6.45143,0.004631137,7.598327
6.466604,0.004856518,7.50407
6.480522,0.004572528,7.484982
6.494006,0.004247985,7.418017
6.508484,0.004067129,7.282706
6.524983,0.004126905,7.260231
6.540623,0.004366068,7.285319
6.554842,0.004401763,7.271679
6.568555,0.004594023,7.264121
6.591042,0.004842396,7.25696
6.603587,0.004993147,7.2575
6.618794,0.005123515,7.27435
6.633081,0.005481061,7.273406
6.646699,0.005664915,7.315688
6.660612,0.005318915,7.335775
6.674611,0.00533988,7.366469
6.688285,0.005181151,7.532051
6.702092,0.005314421,7.549721
6.717299,0.00520688,7.539732
6.735971,0.004953939,7.498315
6.750087,0.005032357,7.556501
6.763759,0.0048072,7.649039
6.777675,0.005267186,7.608212
6.798462,0.005464421,7.824108
6.809198,0.005080182,7.940774
6.824714,0.005100838,7.990309
6.840036,0.005399114,8.123688
6.86063,0.00521299,8.155961
6.87428,0.005531233,8.344262
6.887842,0.004996046,8.265981
6.901672,0.005247915,8.34285
6.915863,0.005270324,8.418369
6.929696,0.005710131,8.52323
6.942979,0.005808308,8.607496
