0.5928016,0.007803745,6.25006
0.6136469,0.007802613,6.44555
0.6403684,0.007761305,6.581715
0.6664075,0.007755776,6.660588
0.694141,0.00773181,6.770077
0.7192527,0.007809155,6.938365
0.7501425,0.007906354,7.0764
0.7793427,0.008019902,7.258068
0.8076535,0.008237871,7.413095
0.8315209,0.008431768,7.654579
0.85813,0.008823997,7.802831
0.8832462,0.009231985,7.77857
0.908996,0.00967952,7.883838
0.9333472,0.01036675,7.958405
0.962615,0.01110335,8.048302
0.9893637,0.01163583,8.128931
1.015867,0.01245532,8.218885
1.044916,0.01307467,8.235329
1.069879,0.01403651,8.199368
1.102129,0.01502384,8.105445
1.128989,0.01599978,8.052568
1.155567,0.01666564,7.852755
1.186498,0.01755032,7.918842
1.213431,0.01834907,7.967723
1.241279,0.0188338,7.896178
1.272245,0.01952635,7.932761
1.299318,0.02006331,7.944679
1.327899,0.02038071,8.117838
1.357568,0.02056004,8.523138
1.391024,0.02076735,8.764414
1.416202,0.02087169,8.880799
1.444553,0.02095765,9.180442
1.471653,0.02096545,9.72302
1.496618,0.02098258,9.701399
1.525519,0.02099114,9.827613
1.557668,0.02084897,9.756831
1.591147,0.02062917,9.86994
1.618023,0.02040783,9.857739
1.64597,0.0202238,9.866592
1.672893,0.02015976,9.830574
1.698955,0.02017694,9.76966
1.725568,0.02028927,9.720674
1.750476,0.02052385,9.627167
1.777624,0.02070436,9.769821
1.812143,0.02089985,9.910641
1.842519,0.02111808,9.945107
1.875797,0.02126386,10.04073
1.903531,0.02128633,10.2092
1.931151,0.02128046,10.28055
1.95832,0.02128757,10.44259
1.986365,0.02127799,10.65929
2.015363,0.02125626,11.06852
2.040962,0.02127011,11.11521
2.06123,0.02129501,11.16631
2.081806,0.02131528,11.22397
2.104886,0.02134096,11.1095
2.125136,0.02138553,11.13691
2.146724,0.02145198,11.26003
2.16698,0.0215236,11.31496
2.190102,0.02160901,11.32973
2.212837,0.02171007,11.34201
2.233528,0.02181774,11.34548
2.254965,0.02193433,11.33645
2.275129,0.02203964,11.3024
2.294136,0.02216599,11.11175
2.313998,0.02228004,11.04307
2.335405,0.02239058,11.10949
2.356925,0.02250151,11.15729
2.376935,0.02260977,11.20662
2.397149,0.02270717,11.13073
2.420923,0.02279304,11.06587
2.440664,0.02285381,11.00219
2.459686,0.02289028,10.9432
2.478729,0.02292245,11.05352
2.498761,0.02293995,11.03146
2.518787,0.02291506,10.99141
2.539235,0.02285852,10.94839
2.557261,0.02281386,10.91448
2.576759,0.02278252,11.04926
2.596981,0.02273017,11.01108
2.617918,0.02264873,10.96257
2.640778,0.02257542,10.93063
2.663326,0.02251708,10.91448
2.684131,0.0224508,10.89227
2.705864,0.02238939,10.87296
2.724654,0.02234574,10.89329
2.743945,0.02230797,10.9353
2.764083,0.02227659,10.9584
2.783889,0.02226229,10.9458
2.80408,0.02226334,11.1176
2.822023,0.02224275,11.08504
2.848775,0.02222043,11.0775
