0.5824658,0.00359804,4.389946
0.5982714,0.003423569,4.29473
0.6152474,0.003379153,4.216447
0.631954,0.003121042,4.149967
0.6469399,0.002959689,4.099019
0.68045,0.002680588,3.993118
0.6970724,0.002680588,3.993118
0.713916,0.002600565,3.992382
0.7309495,0.002570132,3.966843
0.7477517,0.0023458,3.957354
0.7672022,0.00211134,3.917417
0.7968517,0.002071027,3.958096
0.8158615,0.002824506,3.920365
0.8366762,0.002817097,3.882974
0.8542448,0.003227561,3.859148
0.8717147,0.003378875,3.857372
0.8882887,0.003378875,3.857372
0.9051358,0.003563782,3.829094
0.9222282,0.00377908,3.745438
0.941333,0.003917733,3.717943
0.9584718,0.004419566,3.694115
0.975159,0.004684893,3.696393
0.9917529,0.005493004,3.71689
1.011482,0.005331899,3.579108
1.029871,0.006259813,3.472318
1.046302,0.006451088,3.447192
1.061158,0.006686031,3.40749
1.078783,0.006664495,3.404558
1.095495,0.006603404,3.402142
1.112082,0.006858589,3.370691
1.126661,0.006858589,3.370691
1.139748,0.007009064,3.328667
1.152705,0.007579931,3.254377
1.166051,0.007348879,3.213392
1.182963,0.007519947,3.151818
1.198557,0.007761524,3.073898
1.21375,0.009154813,1.998412
1.230678,0.009332801,1.883567
1.255217,0.01006193,1.665187
1.283758,0.01039456,1.573088
1.302572,0.01042511,1.585849
1.320932,0.009542567,1.873566
1.338766,0.01035646,1.631349
1.354871,0.01032285,1.664364
1.37152,0.01040914,1.799071
1.388435,0.01071953,1.944809
1.404975,0.01073372,2.007596
1.436235,0.01065136,2.00896
1.451567,0.01065136,2.00896
1.463775,0.01056917,2.008863
1.481695,0.01066251,2.045453
1.498003,0.0105405,2.04794
1.514483,0.0105405,2.04794
1.525592,0.0105405,2.04794
1.540037,0.01062259,2.078672
1.555938,0.01057166,2.108215
1.573218,0.01082666,2.154677
1.591863,0.01078642,2.172588
1.612116,0.01039306,2.305541
1.630416,0.009700526,2.411352
1.648122,0.009276766,2.439276
1.664228,0.008998577,2.45208
1.681175,0.008829144,2.420669
1.697361,0.008942888,2.444566
1.713091,0.009007646,2.430513
1.731242,0.008448406,2.430755
1.747543,0.008356166,2.432687
1.76398,0.008299579,2.455989
1.784417,0.008086251,2.514505
1.800635,0.008086251,2.514505
1.814608,0.007864167,2.542836
1.834036,0.007864167,2.542836
1.848519,0.007935937,2.545452
1.86275,0.007534804,2.58997
1.875838,0.007520766,2.598421
1.890399,0.006978973,2.650184
1.905806,0.006786514,2.687151
1.921843,0.005640062,2.87535
1.940795,0.005616028,2.863138
1.972507,0.005435259,2.951677
1.990385,0.005203628,3.012789
2.011431,0.005180994,3.078098
2.027577,0.005361151,3.045169
2.042045,0.005354542,3.059791
2.058005,0.005498365,3.099078
2.074821,0.005570356,3.150824
2.087911,0.005645858,3.186903
2.103837,0.005550385,3.229982
2.117521,0.005601992,3.268663
2.131161,0.005813881,3.266506
2.149297,0.005877062,3.23289
2.16428,0.00583978,3.275365
2.180727,0.00583978,3.275365
2.196825,0.005866719,3.239121
2.213922,0.005866719,3.239121
2.231967,0.00595605,3.248717
2.249229,0.005976913,3.268484
2.265184,0.006021866,3.265787
2.28384,0.006455189,3.358355
2.301567,0.006721002,3.420451
2.318837,0.006529373,3.418275
2.339238,0.006971834,3.541824
2.357978,0.007050752,3.628927
2.374446,0.006926275,3.632594
2.390511,0.007348892,3.618228
2.40489,0.007338952,3.632001
2.42113,0.007491998,3.659553
2.438694,0.007539269,3.71926
2.454595,0.007470008,3.76546
2.470394,0.00726343,3.760309
2.48508,0.007078456,3.747006
2.499265,0.006962028,3.764108
2.513551,0.007115737,3.760934
2.525515,0.007023383,3.778594
2.541694,0.007023383,3.778594
2.573638,0.00696499,3.840226
